#OTU ID	sample129	sample99	sample104	sample127	sample118	sample98	sample137	sample117	sample125	sample122	sample138	sample126	sample147	sample143	sample128	sample146	sample141	sample145	sample131	sample136	sample132	sample159	sample124	sample106	sample97	sample155	sample140	sample151	sample158	sample144	sample123	sample100	sample102	sample135	sample139	sample134	sample112	sample114	sample101	sample150	sample163	sample154	sample111	sample108	sample107	sample120	sample160	sample157	sample115	sample109	sample116	sample121	sample113	sample105	sample119	sample110	sample149	sample133	sample142	sample148	sample156	sample103	sample161	sample152	sample165	sample164	sample130	sample162	sample91	sample153	sample74	sample55	sample50	sample63	sample87	sample93	sample45	sample2	sample62
BOTU_1064	1	10	11	5	5	0	3	3	17	8	6	7	11	9	10	1	3	2	13	9	12	7	8	3	2	0	2	2	5	11	3	8	5	5	5	16	14	1	1	1	0	0	4	1	5	8	8	19	19	11	21	4	30	21	0	3	0	11	4	1	0	6	0	13	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2591	28	14	14	47	24	36	3	11	74	26	6	55	11	3	18	12	5	1	9	9	45	23	8	20	32	0	4	13	24	9	41	22	11	3	6	41	35	11	33	1	0	0	25	14	11	20	39	21	8	10	20	25	18	20	0	8	6	31	4	0	0	38	0	18	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4496	5	151	1	4	8	31	0	3	3	4	3	6	1	0	16	0	0	0	3	1	4	4	3	2	259	0	1	4	10	2	2	0	0	0	0	2	7	1	1	0	0	0	1	0	2	6	1	5	8	5	3	3	0	0	0	6	0	4	1	0	0	1	0	7	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_480	34	5	55	25	4	10	71	0	31	13	46	27	40	45	32	16	24	3	34	62	54	1	65	4	1	0	21	0	1	26	77	80	35	80	59	13	4	0	69	12	18	30	4	6	15	3	7	4	0	58	1	26	1	0	0	7	27	30	27	6	0	47	0	0	35	29	16	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2428	2	12	2	5	6	3	5	3	1	5	7	6	5	5	11	2	0	4	5	15	4	8	4	3	13	0	3	0	2	0	5	8	4	4	1	9	3	3	3	1	0	0	6	6	4	6	5	3	2	1	7	10	2	8	2	2	0	6	3	6	0	9	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4164	0	4	1	0	0	7	0	0	0	0	0	0	0	1	0	1	0	2	0	6	0	0	0	0	4	0	0	0	0	6	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	4	0	0	1	1	0	7	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1179	3	3	10	9	13	1	8	10	15	7	12	14	22	26	4	6	4	1	27	23	15	12	13	0	4	0	8	2	13	10	6	6	13	1	14	15	18	16	1	6	0	0	9	13	11	8	18	33	11	18	8	8	45	6	2	2	3	9	6	6	0	10	0	2	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_13187	3	0	29	4	1	0	7	5	8	19	5	20	10	3	7	7	2	2	0	2	4	0	12	2	0	0	2	0	0	1	20	25	15	5	3	0	7	1	9	7	0	0	1	0	21	1	0	0	14	8	0	13	0	0	1	0	21	3	1	0	0	13	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_10238	5	1	10	3	5	1	5	2	11	14	9	7	6	3	4	8	4	0	6	10	16	0	9	1	0	0	0	0	0	1	8	8	6	10	12	3	12	1	6	3	9	0	2	0	0	3	0	0	22	2	0	1	0	0	0	0	6	15	0	0	0	2	0	0	0	12	3	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1752	2	6	14	0	0	2	6	4	0	0	7	1	5	3	0	3	5	5	2	5	1	1	0	0	3	0	2	0	0	7	0	5	12	7	7	0	3	3	3	4	0	0	1	0	1	0	6	1	0	1	0	0	13	10	2	0	1	1	2	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_8511	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2045	10	0	0	13	0	0	26	0	15	3	9	22	6	1	20	1	0	0	0	4	0	0	18	0	0	0	0	0	0	0	1	0	0	0	5	1	2	0	0	0	0	0	0	0	0	1	0	5	0	1	0	3	0	0	0	0	1	2	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4185	1	0	0	0	3	0	0	2	1	6	0	1	0	0	2	0	0	0	0	0	2	13	0	3	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	1	3	2	4	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_903	9	0	34	7	1	0	32	2	14	18	17	22	7	6	13	4	2	2	2	20	2	0	15	0	1	0	3	0	0	1	18	40	35	12	8	4	9	0	22	5	0	0	3	0	0	2	1	1	1	3	0	10	0	0	0	0	8	6	3	2	0	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1912	3	4	6	1	7	0	7	5	8	6	8	11	14	2	4	13	3	3	0	11	15	8	7	1	1	0	0	6	5	4	15	17	7	5	4	3	9	1	4	7	0	0	3	3	5	2	2	1	4	2	4	9	1	0	0	4	7	15	2	1	0	4	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3691	6	0	3	2	3	0	3	0	41	16	7	3	39	1	12	5	0	0	22	3	17	0	86	2	0	0	0	0	0	21	0	1	0	4	22	3	17	38	0	4	11	6	0	0	0	35	0	0	3	4	0	0	92	22	0	0	6	0	9	25	0	6	0	0	0	49	6	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_578	34	33	59	10	39	104	16	26	28	34	26	26	11	25	25	11	24	12	22	44	13	66	24	5	70	0	19	16	57	30	52	45	44	20	17	30	53	31	46	22	0	0	21	17	26	45	68	27	24	21	37	45	102	9	3	18	15	15	17	7	0	55	0	46	11	0	12	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2972	2	2	38	3	6	3	8	1	4	0	7	1	3	16	3	5	6	6	20	15	10	0	3	3	0	0	13	0	0	9	5	26	39	21	29	0	8	1	25	2	0	6	2	0	0	2	0	2	6	13	0	4	1	0	3	11	12	3	5	1	0	16	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1032	3	12	22	3	8	35	13	5	9	7	12	1	12	12	5	6	7	7	1	19	5	4	1	3	25	0	5	3	8	14	7	32	23	13	10	4	6	19	26	8	0	0	1	3	1	6	43	1	3	3	0	5	14	0	1	0	24	2	17	2	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_9906	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_10526	8	9	116	8	11	6	26	15	14	13	20	19	18	15	15	12	19	21	8	40	9	3	19	0	7	0	7	6	3	22	25	100	105	20	20	2	10	0	74	15	0	0	5	1	1	5	13	7	4	21	4	28	7	1	7	5	14	17	10	7	0	49	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1729	6	190	24	9	9	77	36	10	32	19	9	36	6	46	14	43	10	16	7	11	9	3	18	14	11	72	19	0	1	52	55	9	37	21	23	5	50	7	7	22	6	84	16	3	11	17	7	1	29	88	10	48	2	0	15	26	65	14	18	0	0	13	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0
BOTU_5107	2	0	41	7	0	0	2	0	3	1	2	15	0	0	12	0	1	6	0	2	0	0	15	2	0	0	0	0	0	1	6	22	20	1	2	0	0	0	28	0	0	0	2	0	0	1	0	0	0	1	0	11	0	0	0	0	2	0	0	0	0	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_7723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	4	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_422	6	8	185	11	20	35	21	7	17	63	35	22	22	29	19	36	43	27	11	32	30	2	23	11	16	0	20	2	3	50	74	137	153	17	30	11	36	5	95	6	26	46	10	0	1	7	7	10	8	15	5	96	1	0	2	14	18	27	21	0	0	86	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_619	111	0	72	25	2	0	25	0	56	60	32	50	4	35	70	12	11	0	13	14	21	0	76	20	0	0	17	0	2	15	83	56	49	31	17	11	13	0	36	1	0	19	2	0	0	1	0	1	13	32	0	42	0	0	0	21	101	14	9	6	0	32	0	0	0	11	28	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2989	4	14	13	0	3	29	5	7	3	1	1	0	2	0	10	14	0	12	0	11	2	7	4	1	44	0	0	2	4	0	1	4	4	10	1	0	4	0	1	3	0	0	8	0	4	1	1	4	3	5	5	2	0	3	0	1	2	0	9	2	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_149	215	38	38	129	20	29	101	0	242	179	69	234	40	138	266	28	58	6	32	26	62	2	450	70	5	17	35	4	0	177	117	12	22	94	36	72	11	9	24	82	102	192	3	19	30	5	5	0	2	298	1	156	7	0	0	95	133	39	77	15	168	36	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1007	15	4	121	10	20	7	34	8	6	29	26	36	16	43	29	24	26	16	3	35	35	13	34	33	5	0	27	5	30	61	45	101	124	39	32	8	34	9	80	14	44	26	36	9	13	8	19	23	21	80	16	22	48	11	3	37	15	20	20	3	0	56	0	3	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_673	12	4	13	27	18	2	15	4	3	1	10	2	17	13	5	63	12	18	43	27	39	2	25	0	4	0	2	12	8	11	5	6	2	45	156	8	3	2	1	2	0	0	0	0	1	5	5	15	3	8	2	6	1	0	2	1	2	72	5	5	0	0	0	2	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_5823	7	0	0	6	17	0	0	12	5	14	0	6	1	0	11	0	0	0	9	0	11	17	6	1	0	0	0	0	14	0	10	0	0	0	0	4	7	0	0	0	0	0	5	11	1	5	0	11	3	8	30	9	0	10	0	2	0	10	0	0	0	0	0	11	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3747	1	2	3	1	7	9	1	5	4	4	1	3	2	3	2	0	5	0	1	2	2	4	0	0	10	0	3	0	6	5	4	5	3	5	1	4	14	3	12	2	0	0	0	0	0	4	1	4	4	4	5	5	8	0	1	1	1	2	5	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3754	1	0	3	0	2	1	1	0	3	2	0	3	0	0	2	1	0	0	2	1	0	2	2	0	0	0	3	0	0	1	1	0	0	1	0	6	1	0	0	0	0	0	2	2	2	2	0	2	2	5	2	1	3	8	3	0	0	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_315	80	15	116	31	24	53	119	16	82	181	85	93	85	80	97	154	54	19	45	107	166	3	77	22	28	5	30	13	7	62	215	117	168	87	62	58	87	12	89	19	15	34	28	1	6	21	24	4	63	68	7	188	24	15	17	15	76	209	47	7	0	60	0	0	19	0	29	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_975	1	30	11	1	3	96	4	0	3	1	1	2	1	1	0	0	2	0	3	6	1	3	0	0	31	0	1	460	0	0	6	4	0	6	0	0	2	0	3	0	0	0	4	5	0	0	0	6	1	2	2	2	2	0	0	0	1	0	4	0	0	16	0	74	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_542	11	0	12	6	4	0	112	9	20	3	52	14	26	21	7	39	34	9	25	34	23	0	20	4	1	0	6	1	0	11	5	13	11	36	87	11	44	0	4	11	0	8	7	0	0	10	1	5	11	7	0	15	0	0	2	5	17	20	3	6	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_9281	0	0	6	0	1	0	1	0	2	0	0	1	1	2	0	1	1	3	0	0	0	1	0	0	0	0	2	0	0	2	0	1	3	0	1	0	0	4	0	12	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	4	0	3	0	0	0	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_807	37	61	38	21	28	120	24	30	46	27	41	13	16	31	26	8	7	4	5	44	24	30	28	18	69	0	8	13	42	18	31	65	25	19	14	28	57	17	90	4	0	0	21	29	20	35	34	12	29	17	33	35	63	13	0	29	27	15	19	7	0	26	0	13	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1044	51	31	45	40	31	90	80	29	39	43	85	71	43	36	41	52	24	20	44	50	48	16	68	5	66	0	8	4	18	22	77	27	21	46	67	12	34	11	21	13	0	0	13	5	7	19	17	40	6	12	11	81	18	0	5	0	51	56	17	9	0	21	0	5	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3290	24	34	14	10	35	67	5	21	12	18	5	25	31	6	44	11	8	7	14	18	14	35	15	20	46	0	5	28	42	11	19	8	20	9	8	18	35	2	15	8	0	0	20	16	21	10	5	13	14	38	36	18	16	12	1	8	11	19	7	5	0	6	0	27	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_549	26	10	40	8	47	17	39	18	25	24	40	25	23	41	50	17	41	14	45	43	36	26	28	13	65	0	25	19	54	60	43	36	35	35	40	31	29	14	15	15	0	0	21	18	20	27	44	55	34	36	48	19	66	3	1	15	28	40	27	9	0	34	0	25	20	0	39	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_6233	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3751	0	3	13	0	2	1	1	0	0	0	5	0	1	4	0	4	2	2	0	1	0	0	0	0	4	0	4	0	0	5	0	8	8	4	3	0	1	0	7	0	0	0	0	0	1	1	1	0	0	1	5	0	3	0	1	1	2	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_448	61	17	64	65	41	27	102	35	110	124	96	128	13	40	103	63	13	6	23	78	92	59	110	34	16	0	10	16	55	19	150	82	61	35	41	44	127	12	65	16	0	0	48	35	39	60	23	17	21	29	39	201	11	9	6	35	43	49	7	8	0	54	0	12	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_11729	12	16	11	22	21	37	11	18	42	18	4	25	16	10	14	10	10	8	10	27	15	31	23	7	38	0	8	19	37	23	25	34	33	14	12	13	27	16	30	8	0	0	29	18	21	21	61	14	9	8	17	37	15	11	7	15	9	18	10	3	0	45	0	26	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1285	63	0	8	17	10	0	22	0	17	35	23	32	35	8	42	3	6	0	13	4	9	2	33	0	0	0	1	0	1	8	42	3	4	15	5	0	13	31	2	81	0	0	0	0	0	34	2	0	3	1	4	49	64	0	0	0	47	11	1	15	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_407	5	81	92	10	13	66	29	16	5	7	50	15	40	57	60	60	37	66	19	49	14	14	11	5	94	0	32	18	29	61	20	68	104	53	45	13	22	40	56	70	0	7	34	4	8	13	124	34	4	20	20	17	74	7	25	14	100	15	53	11	0	36	0	5	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_203	54	48	195	78	109	112	113	79	135	76	213	171	108	97	71	42	124	59	88	176	94	64	101	38	96	1	106	21	93	109	104	148	159	170	107	93	136	100	115	102	0	0	88	76	78	162	143	112	45	88	50	113	222	22	15	28	92	74	73	86	0	151	0	31	38	15	68	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3294	96	11	20	28	34	10	35	15	46	62	30	83	80	56	93	89	11	37	23	51	52	16	85	7	17	0	36	3	8	28	81	18	29	32	40	22	85	4	19	25	12	44	11	2	8	27	30	44	30	16	11	111	49	1	6	7	93	115	18	6	0	12	0	2	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2815	7	16	11	5	11	14	3	6	7	8	11	15	4	9	19	3	6	1	9	12	10	13	7	4	35	0	1	3	12	14	15	8	10	6	14	12	11	5	13	5	0	0	7	2	5	14	24	16	9	5	11	16	22	7	0	2	10	9	12	4	0	16	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1233	1	15	15	0	3	14	15	6	6	1	14	5	10	13	2	2	7	15	5	21	2	10	2	0	36	0	6	2	7	24	3	12	15	21	6	2	7	4	5	5	0	0	3	3	3	5	13	12	1	7	4	4	22	8	1	1	6	3	8	3	0	20	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2154	5	9	3	8	0	4	13	1	4	1	29	16	3	5	8	2	1	0	4	2	8	0	8	0	0	0	0	0	0	0	2	7	5	8	11	0	9	0	1	0	0	0	0	0	0	0	0	0	0	1	0	10	1	0	0	0	21	2	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1329	0	0	28	0	1	0	1	3	1	3	4	4	2	6	3	13	5	9	2	7	20	0	2	6	0	0	2	2	0	2	13	34	32	9	4	0	28	0	21	4	0	6	12	0	0	4	0	0	8	4	1	11	0	0	2	0	12	18	0	0	11	13	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_6846	7	1	1	2	2	0	7	1	11	8	1	14	4	2	10	3	2	0	6	10	4	17	12	4	1	0	0	0	6	2	8	3	3	3	8	1	16	1	1	2	0	0	5	11	9	6	3	10	5	10	5	9	3	0	0	6	3	6	3	0	0	5	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2210	9	20	16	3	14	37	5	10	3	5	12	4	17	13	20	25	6	13	4	12	12	10	3	4	29	0	9	5	15	15	8	7	12	7	7	13	6	5	10	5	0	0	10	2	3	15	5	18	2	10	10	5	8	3	3	5	9	10	16	4	0	6	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_13724	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2236	3	0	3	1	1	1	0	2	0	2	0	3	2	0	1	0	0	0	7	2	3	3	2	1	0	0	1	0	6	1	8	0	2	1	1	5	0	0	0	0	0	0	1	0	0	1	0	13	2	9	1	1	6	2	0	1	1	5	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1346	19	24	4	3	19	20	1	12	2	17	2	3	7	0	19	3	1	2	3	0	10	33	3	3	15	0	0	9	42	0	28	9	6	2	3	9	3	7	16	0	0	0	6	4	6	10	20	6	4	3	25	23	13	0	0	8	3	4	0	3	0	3	0	15	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_523	29	5	1	7	42	3	2	30	13	37	8	11	3	0	41	4	0	0	6	4	17	74	30	20	2	0	0	27	122	0	28	1	1	3	6	20	48	2	3	0	0	0	21	20	26	44	7	17	24	29	30	43	1	12	0	41	0	16	0	0	0	0	0	62	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1522	18	27	68	13	49	38	24	20	9	42	20	12	16	24	39	42	16	16	14	36	17	35	22	5	97	0	18	8	39	25	35	35	50	26	12	33	29	24	20	70	0	0	11	4	2	23	50	22	63	12	17	21	46	0	7	8	105	31	18	3	0	49	0	15	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2501	2	1	1	4	7	0	0	1	6	8	0	9	0	0	3	0	4	1	7	1	2	7	6	2	2	0	0	1	5	0	4	0	0	1	0	6	6	0	0	0	0	0	3	0	7	7	0	2	3	1	1	5	0	0	0	6	0	3	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_4114	21	3	101	16	1	3	18	3	16	20	20	30	9	16	20	5	10	3	9	15	10	11	33	3	3	0	2	0	10	15	30	53	51	9	18	5	8	3	62	5	0	0	2	0	0	2	13	3	0	11	2	26	3	0	0	12	10	7	1	0	0	40	0	0	23	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_7071	7	59	11	0	6	239	0	6	0	5	0	1	15	1	8	19	0	17	0	0	1	12	2	1	91	0	0	8	11	0	7	61	26	0	0	1	4	4	43	0	0	0	12	1	5	5	9	0	8	2	19	8	7	0	0	1	10	4	0	11	0	18	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1525	0	90	0	0	0	246	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_3295	0	6	0	0	0	2	9	0	0	0	2	0	2	0	0	1	0	5	0	4	0	0	0	0	6	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1325	1	0	0	0	17	0	0	0	1	0	0	0	46	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	61	0	0	0	0	0	0	86	0	0	0	0	0	0	55	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_5791	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	2	0	1	2	1	0	0	0	0	0	1	0	1	2	1	0	0	1	1	0	0	1	0	0	0	0	1	2	0	2	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_11747	2	81	2	0	0	69	1	0	0	1	7	1	0	1	1	1	1	0	0	2	1	0	2	0	42	0	0	0	1	0	0	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1298	3	15	26	3	2	20	21	10	2	6	22	8	11	11	7	33	5	16	8	20	18	5	6	2	9	0	10	5	5	10	11	25	26	21	17	1	20	4	17	18	0	0	10	1	0	4	12	8	6	1	2	16	9	1	2	2	19	8	7	1	0	21	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1662	6	5	2	0	8	4	1	4	2	3	4	4	2	3	4	5	3	1	0	2	3	1	4	0	0	0	1	2	9	2	3	4	4	4	2	2	5	0	5	4	0	0	1	2	4	3	7	4	5	4	0	6	13	6	0	3	3	3	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2172	0	0	12	0	0	0	2	3	0	0	0	0	0	0	0	0	3	28	0	0	0	0	1	2	0	0	1	0	0	2	1	39	16	3	2	0	3	0	3	1	0	0	79	0	4	1	0	0	0	5	6	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_12441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1368	17	0	0	3	17	0	0	13	5	10	1	2	2	0	40	0	0	0	4	0	11	37	6	8	0	0	0	12	27	0	7	0	0	1	0	7	1	1	0	0	0	0	10	10	6	15	0	3	5	9	25	16	1	3	0	18	0	5	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2615	3	12	27	0	4	7	29	2	1	5	27	0	16	21	3	0	14	14	1	22	3	1	1	3	4	0	18	1	1	39	0	13	36	26	10	1	7	11	17	15	0	0	1	0	0	5	15	4	0	6	1	0	22	14	4	1	4	2	13	14	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_821	4	14	13	7	8	19	14	5	16	13	22	7	8	13	15	12	10	2	5	17	3	9	3	6	17	0	14	5	19	11	11	20	30	11	10	7	9	5	28	7	0	0	14	1	5	8	38	6	3	5	15	12	25	0	0	4	6	8	8	7	0	21	0	9	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_385	0	1248	4	0	0	32	0	61	0	0	1	0	0	1	0	11	1	3	0	1	1	0	0	0	20	0	3	0	0	2	0	9	12	0	0	0	42	0	1	3	0	0	5	0	0	6	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_958	0	2	0	1	31	1	0	0	0	0	0	0	126	0	0	2	0	3	2	9	0	0	0	0	0	0	0	0	0	1	0	1	0	3	1	0	2	168	0	5	0	3	1	0	1	266	1	0	1	0	0	0	309	4	2	6	1	1	0	159	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_701	25	25	25	20	25	95	10	24	31	42	10	39	23	3	29	8	4	5	10	25	31	46	24	8	37	0	10	12	49	8	35	39	23	7	10	26	27	16	28	9	0	12	17	13	7	39	68	27	23	21	23	44	17	8	1	17	29	16	6	4	0	22	0	19	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_1810	0	74	0	0	0	147	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_9341	2	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_2252	4	0	15	4	3	0	8	0	8	2	9	4	5	3	6	3	0	3	3	8	0	0	9	0	0	0	2	0	0	0	5	10	12	8	8	0	4	0	4	1	0	0	3	0	0	0	0	0	0	0	0	13	1	0	0	0	7	2	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOTU_658	0	101	1	0	0	145	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	553	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
